,car_name,engineSize,year,mileage,price,link
1735,Ford Focus 5Dr Active X 1.5 Tdci 120PS,1.5,2020,6989,19499,www.theaa.com/used-cars/cardetails/14-2600080
1736,Ford Focus   1.0 EcoBoost 125 Active Auto 5dr,1.0,2019,1023,16499,www.theaa.com/used-cars/cardetails/7-342438
1737,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr Petrol Hatchback,1.0,2019,7062,14700,www.theaa.com/used-cars/cardetails/39-941006
1738,FORD FOCUS 1.0 ST-LINE 5d 139 BHP,1.0,2018,5583,11790,www.theaa.com/used-cars/cardetails/59-655472
1739,FORD FOCUS 1.0 ST-LINE 5d 139 BHP,1.0,2018,15790,11190,www.theaa.com/used-cars/cardetails/59-655466
1740,FORD FOCUS 1.0 ST-LINE X 5d 139 BHP,1.0,2018,21977,11450,www.theaa.com/used-cars/cardetails/59-655459
1741,FORD FOCUS 1.0 ST-LINE X 5d 139 BHP,1.0,2018,20000,11740,www.theaa.com/used-cars/cardetails/59-655352
1742,Ford Focus TITANIUM S TDCI,0.0,2019,10168,11995,www.theaa.com/used-cars/cardetails/73-581347
1743,Ford Focus 1.5L ST-Line EcoBlue,1.5,2019,15562,14750,www.theaa.com/used-cars/cardetails/138-15407
1744,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,21583,13750,www.theaa.com/used-cars/cardetails/137-656080
1745,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14452,10700,www.theaa.com/used-cars/cardetails/137-656063
1746,Ford Focus 1.5 EcoBlue 120 Titanium 5dr,1.5,2020,10,17400,www.theaa.com/used-cars/cardetails/137-655849
1747,Ford Focus 1.5 EcoBlue 120 Titanium 5dr,1.5,2020,10,18400,www.theaa.com/used-cars/cardetails/137-655848
1748,Ford Focus 1.5 EcoBlue 120 Titanium 5dr,1.5,2020,10,17400,www.theaa.com/used-cars/cardetails/137-655847
1749,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 Active X Edition 5dr,1.0,2020,10,20000,www.theaa.com/used-cars/cardetails/137-655846
1750,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 Active X Edition 5dr,1.0,2020,10,20000,www.theaa.com/used-cars/cardetails/137-655845
1751,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 Active Edition 5dr,1.0,2020,19,18500,www.theaa.com/used-cars/cardetails/137-655844
1752,Ford Focus 1.0 EcoBoost 125 Active 5dr,1.0,2020,10,18000,www.theaa.com/used-cars/cardetails/137-655842
1753,Ford Focus 1.0 EcoBoost 125 Active 5dr,1.0,2020,10,18000,www.theaa.com/used-cars/cardetails/137-655840
1754,Ford Focus 1.0 EcoBoost 125 Zetec Edition 5dr Auto,1.0,2017,9012,10500,www.theaa.com/used-cars/cardetails/137-655839
1755,Ford Focus 1.0 Zetec EcoBoost,1.0,2018,16617,12289,www.theaa.com/used-cars/cardetails/63-23600
1756,Ford Focus 1.5 TDCi 120 Zetec Edition 5dr Hatchback,1.5,2017,45587,8508,www.theaa.com/used-cars/cardetails/10-1143992
1757,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2018,22137,12899,www.theaa.com/used-cars/cardetails/23-97245
1758,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2019,12764,14500,www.theaa.com/used-cars/cardetails/137-655377
1759,Ford Focus 1.5 TDCi 120 Titanium 5dr,1.5,2018,13400,10800,www.theaa.com/used-cars/cardetails/137-655376
1760,Ford Focus Vignale 1.0 EcoBoost 125 Active X 5dr,1.0,2020,10,20300,www.theaa.com/used-cars/cardetails/137-655205
1761,"FORD FOCUS ST-LINE 1.5 TDCi 5DR 120 BHP, SYNC3 SAT NAV",1.5,2017,42600,10495,www.theaa.com/used-cars/cardetails/59-654644
1762,Ford Focus 1.0T EcoBoost Zetec Edition Auto (s/s) 5dr,1.0,2017,73107,7990,www.theaa.com/used-cars/cardetails/73-581083
1763,Ford Focus 5Dr Titanium 1.0 125PS,1.0,2018,6967,13599,www.theaa.com/used-cars/cardetails/14-2599342
1764,Ford Focus ZETEC EDITION,0.0,2017,40203,9000,www.theaa.com/used-cars/cardetails/120-10443
1765,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,12155,14400,www.theaa.com/used-cars/cardetails/137-655067
1766,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2019,8741,13800,www.theaa.com/used-cars/cardetails/137-654713
1767,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,11500,14695,www.theaa.com/used-cars/cardetails/137-654560
1768,Ford Focus   1.0 EcoBoost 125 Titanium 5dr Auto,1.0,2020,968,16999,www.theaa.com/used-cars/cardetails/7-342260
1769,Ford Focus 2.3T EcoBoost ST (s/s) 5dr,2.3,2019,9000,23695,www.theaa.com/used-cars/cardetails/6-1784448
1770,Ford Focus 1.5 TDCi 120 ST-Line 5dr Diesel Hatchback,1.5,2017,36650,10000,www.theaa.com/used-cars/cardetails/39-940645
1771,FORD FOCUS 2.0 TITANIUM TDCI 5d 148 BHP,2.0,2017,56000,8750,www.theaa.com/used-cars/cardetails/59-654654
1772,FORD FOCUS 1.0 ZETEC EDITION 5d 124 BHP,1.0,2017,21506,9995,www.theaa.com/used-cars/cardetails/59-654515
1773,FORD FOCUS 1.0 Ecoboost 125 Titanium Navigation 5Dr,1.0,2019,10011,13699,www.theaa.com/used-cars/cardetails/23-97009
1774,FORD FOCUS 1.0 Ecoboost 125 Titanium Navigation 5Dr,1.0,2018,33238,9999,www.theaa.com/used-cars/cardetails/23-97007
1775,FORD FOCUS 2.0 Ecoblue St-Line X 5Dr Auto,2.0,2019,10983,19799,www.theaa.com/used-cars/cardetails/23-97003
1776,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,9700,13500,www.theaa.com/used-cars/cardetails/137-653548
1777,Ford Focus 2.0T EcoBoost ST-2 5dr,2.0,2018,19129,15500,www.theaa.com/used-cars/cardetails/137-653547
1778,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr Auto,1.0,2017,39325,10000,www.theaa.com/used-cars/cardetails/137-652681
1779,Ford Focus 2.0 EcoBlue 190 ST 5dr,2.0,2020,10768,22300,www.theaa.com/used-cars/cardetails/137-652230
1780,Ford Focus 1.5 TDCi 120 Titanium 5dr,1.5,2018,54258,8700,www.theaa.com/used-cars/cardetails/137-652082
1781,Ford Focus 1.0 EcoBoost Zetec Edition 5dr,1.0,2017,35947,8800,www.theaa.com/used-cars/cardetails/137-652366
1782,Ford Focus 1.0T EcoBoost ST-Line X (s/s) 5dr,1.0,2018,8088,12300,www.theaa.com/used-cars/cardetails/6-1783899
1783,Ford Focus Vignale 1.0 EcoBoost 125 5dr,1.0,2019,29393,15495,www.theaa.com/used-cars/cardetails/137-653669
1784,Ford Focus Vignale 1.0 EcoBoost 125 5dr Auto,1.0,2018,4253,16995,www.theaa.com/used-cars/cardetails/137-652028
1785,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,36935,8243,www.theaa.com/used-cars/cardetails/137-651315
1786,Ford Focus ST-LINE X,0.0,2017,31200,10500,www.theaa.com/used-cars/cardetails/14-2598768
1787,Ford Focus 5Dr Titanium 1.0 125PS,1.0,2019,21615,13299,www.theaa.com/used-cars/cardetails/14-2598718
1788,Ford Focus 5Dr Titanium 1.0 125PS,1.0,2019,15400,13199,www.theaa.com/used-cars/cardetails/14-2598637
1789,Ford Focus 5Dr ST-Line 1.0 125PS,1.0,2019,17664,14399,www.theaa.com/used-cars/cardetails/14-2598625
1790,Ford Focus 1.5 TDCi 120 Titanium X 5dr,1.5,2017,17090,12000,www.theaa.com/used-cars/cardetails/37-2963881
1791,Ford Focus 1.5 TDCi 120 Titanium X 5dr,1.5,2017,17090,12000,www.theaa.com/used-cars/cardetails/37-2963647
1792,Ford Focus 1.5 TDCi 120 Titanium X 5dr,1.5,2017,17090,12000,www.theaa.com/used-cars/cardetails/37-2963307
1793,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2963278
1794,Ford Focus 1.5 TDCi 120 Titanium X 5dr,1.5,2017,17090,12000,www.theaa.com/used-cars/cardetails/37-2963256
1795,Ford Focus 1.5 TDCi 120 Titanium X 5dr,1.5,2017,17090,12000,www.theaa.com/used-cars/cardetails/37-2963242
1796,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2963238
1797,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2963222
1798,Ford Focus 1.5 TDCi 120 Titanium X 5dr,1.5,2017,17090,12000,www.theaa.com/used-cars/cardetails/37-2963204
1799,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2963203
1800,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2963169
1801,Ford Focus 1.5 TDCi 120 Titanium X 5dr,1.5,2017,17090,12000,www.theaa.com/used-cars/cardetails/37-2963155
1802,Ford Focus 1.5 TDCi 120 Titanium X 5dr,1.5,2017,17090,12000,www.theaa.com/used-cars/cardetails/37-2963139
1803,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2963134
1804,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2963106
1805,Ford Focus 1.5 EcoBoost Titanium 5dr,1.5,2018,15043,13000,www.theaa.com/used-cars/cardetails/37-2963102
1806,FORD FOCUS 1.5 ST-LINE TDCI 5d 119 BHP,1.5,2019,14641,14000,www.theaa.com/used-cars/cardetails/59-653943
1807,FORD FOCUS 1.0 Eco-Boost TITANIUM NAVIGATION 5dr (125bhp),1.0,2018,6000,10995,www.theaa.com/used-cars/cardetails/59-653712
1808,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2019,2566,18495,www.theaa.com/used-cars/cardetails/137-650151
1809,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,11257,15899,www.theaa.com/used-cars/cardetails/23-96391
1810,Ford Focus 1.5 TDCi 120 Zetec Edition 5dr,1.5,2017,34920,9650,www.theaa.com/used-cars/cardetails/137-650254
1811,Ford Focus 1.0t Ecoboost Zetec Edition Hatchback 5dr Petrol (s/s) (125 Ps),1.0,2017,22497,9274,www.theaa.com/used-cars/cardetails/109-292489
1812,Ford Focus   St-Line Tdci Est,0.0,2018,14244,12499,www.theaa.com/used-cars/cardetails/7-342059
1813,Ford Focus  1.0 L   EcoBoost ST-Line X 5dr 8Spd Auto 125PS,1.0,2019,5274,16921,www.theaa.com/used-cars/cardetails/7-342041
1814,Ford Focus  1.0 T EcoBoost S6 (Petrol) Zetec Edition Est 6Spd Auto 125PS,1.0,2017,12437,10410,www.theaa.com/used-cars/cardetails/7-342037
1815,Ford Focus 1.5 TDCi Zetec Edition (s/s) 5dr,1.5,2017,38320,8070,www.theaa.com/used-cars/cardetails/6-1783003
1816,Ford Focus 1.0 EcoBoost 125 Titanium X 5 door,1.0,2019,7280,15689,www.theaa.com/used-cars/cardetails/50-55192
1817,Ford Focus 1.0 EcoBoost 125 Titanium 5 door,1.0,2018,10249,13789,www.theaa.com/used-cars/cardetails/50-55191
1818,Ford Focus 1.0 EcoBoost 125 ST-Line 5 door,1.0,2019,9042,14789,www.theaa.com/used-cars/cardetails/50-55190
1819,Ford Focus 1.0 EcoBoost 125 ST-Line 5 door,1.0,2019,13285,14489,www.theaa.com/used-cars/cardetails/50-55189
1820,FORD FOCUS 1.0 Ecoboost 125 Titanium Navigation 5Dr,1.0,2018,36081,9699,www.theaa.com/used-cars/cardetails/23-96014
1821,FORD FOCUS 1.0T EcoBoost Zetec Edition Auto (s/s) 5dr,1.0,2017,19000,10790,www.theaa.com/used-cars/cardetails/59-653103
1822,Ford Focus 1.0 EcoBoost 125 Titanium X 5dr,1.0,2018,13751,14150,www.theaa.com/used-cars/cardetails/137-648943
1823,Ford Focus 1.0 EcoBoost 125 Zetec Edition 5dr,1.0,2018,27300,9695,www.theaa.com/used-cars/cardetails/137-648867
1824,Ford Focus 5Dr ST-Line X 1.0 140PS,1.0,2018,15774,12199,www.theaa.com/used-cars/cardetails/14-2597364
1825,Ford Focus 5Dr Titanium 1.0 125PS,1.0,2019,11641,13899,www.theaa.com/used-cars/cardetails/14-2597363
1826,Ford Focus 5Dr Titanium 1.0 125PS,1.0,2019,13500,13799,www.theaa.com/used-cars/cardetails/14-2597330
1827,Ford Focus Vignale Focus 5Dr Vignale 1.0 125PS,1.0,2019,6194,17000,www.theaa.com/used-cars/cardetails/14-2597329
1828,Ford Focus 5Dr ST-Line 1.0 125PS,1.0,2020,4561,18799,www.theaa.com/used-cars/cardetails/14-2597321
1829,Ford Focus Active X 1.5 Diesel 120ps,1.5,2020,3284,18705,www.theaa.com/used-cars/cardetails/37-2962007
1830,Ford Focus Active X 1.5 Diesel 120ps,1.5,2020,3284,18705,www.theaa.com/used-cars/cardetails/37-2961808
1831,Ford Focus St 2.3 Petrol 280ps,2.3,2020,7182,26150,www.theaa.com/used-cars/cardetails/37-2961806
1832,Ford Focus Active X 1.5 Diesel 120ps,1.5,2020,3284,18705,www.theaa.com/used-cars/cardetails/37-2961805
1833,Ford Focus Active X 1.5 Diesel 120ps,1.5,2020,3284,18705,www.theaa.com/used-cars/cardetails/37-2961801
1834,Ford Focus St 2.3 Petrol 280ps,2.3,2020,7182,26150,www.theaa.com/used-cars/cardetails/37-2961734
1835,Ford Focus St 2.3 Petrol 280ps,2.3,2020,7182,26150,www.theaa.com/used-cars/cardetails/37-2961633
1836,Ford Focus St 2.3 Petrol 280ps,2.3,2020,7182,26150,www.theaa.com/used-cars/cardetails/37-2961566
1837,Ford Focus 1.0 EcoBoost Zetec Edition 5dr Petrol Hatchback,1.0,2017,27861,8995,www.theaa.com/used-cars/cardetails/39-940038
1838,Ford Focus Vignale 1.0 EcoBoost 125 5dr Petrol Hatchback,1.0,2019,16928,16000,www.theaa.com/used-cars/cardetails/39-939883
1839,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 Active X Edition 5dr Petrol Hatchba,1.0,2020,649,18750,www.theaa.com/used-cars/cardetails/39-939837
1840,FORD FOCUS 1.0 ZETEC EDITION 5d 124 BHP,1.0,2017,21048,10450,www.theaa.com/used-cars/cardetails/59-653020
1841,FORD FOCUS 1.0 Ecoboost 125 Zetec Edition 5Dr,1.0,2018,31982,8799,www.theaa.com/used-cars/cardetails/23-96072
1842,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,10652,14699,www.theaa.com/used-cars/cardetails/23-96026
1843,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,30177,9300,www.theaa.com/used-cars/cardetails/137-645657
1844,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,15767,14000,www.theaa.com/used-cars/cardetails/137-645368
1845,Ford Focus 1.0 EcoBoost 125 ST-Line 5 door,1.0,2019,11486,14489,www.theaa.com/used-cars/cardetails/50-55159
1846,Ford Focus 2.0 TDCi ST-2 (s/s) 5dr,2.0,2018,22102,16995,www.theaa.com/used-cars/cardetails/6-1782191
1847,Ford Focus 1.0T EcoBoost Titanium X (s/s) 5dr,1.0,2018,26541,11995,www.theaa.com/used-cars/cardetails/6-1782184
1848,Ford Focus 1.5 EcoBlue 120 ST-Line X 5dr,1.5,2019,4211,17900,www.theaa.com/used-cars/cardetails/137-643509
1849,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2019,8125,16600,www.theaa.com/used-cars/cardetails/137-643508
1850,Ford Focus 1.0 EcoBoost 125 Titanium 5 door,1.0,2017,5709,13989,www.theaa.com/used-cars/cardetails/50-55157
1851,Ford Focus 2.0 EcoBlue 190 ST 5dr,2.0,2019,26521,20795,www.theaa.com/used-cars/cardetails/137-647711
1852,Ford Focus 1.0 EcoBoost 140 ST-Line Navigation 5dr,1.0,2018,12000,11495,www.theaa.com/used-cars/cardetails/137-645681
1853,Ford Focus 1.0 EcoBoost 125 Active 5dr,1.0,2019,6882,14995,www.theaa.com/used-cars/cardetails/137-645418
1854,Ford Focus 2.0T EcoBoost ST-3 5dr,2.0,2017,11041,17000,www.theaa.com/used-cars/cardetails/137-643993
1855,Ford Focus 2.0 TDCi 185 ST-3 5dr,2.0,2018,23500,16695,www.theaa.com/used-cars/cardetails/137-643691
1856,Ford Focus 1.0t Ecoboost Titanium Hatchback 5dr Petrol Manual (s/s) (125 Ps,1.0,2018,15804,13325,www.theaa.com/used-cars/cardetails/109-292176
1857,Ford Focus 1.0t Ecoboost St Line Hatchback 5dr Petrol (s/s) (140 Ps),1.0,2018,9873,11910,www.theaa.com/used-cars/cardetails/109-292172
1858,Ford Focus 1.0t Ecoboost St Line X Hatchback 5dr Petrol Manual (s/s) (125 P,1.0,2019,8505,16829,www.theaa.com/used-cars/cardetails/109-292168
1859,Ford Focus 1.0t Ecoboost Titanium Hatchback 5dr Petrol Auto (s/s) (125 Ps),1.0,2018,9496,11111,www.theaa.com/used-cars/cardetails/109-292122
1860,Ford Focus 1.0t Ecoboost Titanium Hatchback 5dr Petrol (s/s) (125 Ps),1.0,2018,22364,10495,www.theaa.com/used-cars/cardetails/109-292116
1861,Ford Focus 5Dr Zetec 1.0 125PS,1.0,2018,16284,13199,www.theaa.com/used-cars/cardetails/14-2596958
1862,Ford Focus TITANIUM 5-Door,0.0,2018,28000,11495,www.theaa.com/used-cars/cardetails/24-354853
1863,Ford Focus  1.0 L   EcoBoost ST-Line 5dr 6Spd 125PS,1.0,2019,18074,13599,www.theaa.com/used-cars/cardetails/7-341797
1864,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14420,9493,www.theaa.com/used-cars/cardetails/37-2961139
1865,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14420,9493,www.theaa.com/used-cars/cardetails/37-2961091
1866,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14420,9493,www.theaa.com/used-cars/cardetails/37-2961048
1867,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14420,9493,www.theaa.com/used-cars/cardetails/37-2961011
1868,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14420,9493,www.theaa.com/used-cars/cardetails/37-2960968
1869,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14420,9493,www.theaa.com/used-cars/cardetails/37-2960917
1870,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14420,9493,www.theaa.com/used-cars/cardetails/37-2960872
1871,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14420,9493,www.theaa.com/used-cars/cardetails/37-2960814
1872,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,14420,9493,www.theaa.com/used-cars/cardetails/37-2960775
1873,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,14759,14599,www.theaa.com/used-cars/cardetails/23-95862
1874,FORD FOCUS 1.5 Ecoblue 120 St-Line X 5Dr Auto,1.5,2020,7993,18999,www.theaa.com/used-cars/cardetails/23-95725
1875,Ford Focus 1.0T EcoBoost Titanium X (s/s) 5dr,1.0,2019,7429,15995,www.theaa.com/used-cars/cardetails/6-1781643
1876,Ford Focus 1.0T EcoBoost ST-Line (s/s) 5dr,1.0,2017,24615,11995,www.theaa.com/used-cars/cardetails/6-1781641
1877,Ford Focus 2.0 TDCi ST-2 Hatchback 5dr Diesel (s/s) (185 ps),2.0,2018,34207,16495,www.theaa.com/used-cars/cardetails/6-1781644
1878,Ford Focus 1.0 EcoBoost 125 Titanium 5dr Auto,1.0,2018,11917,13400,www.theaa.com/used-cars/cardetails/137-642997
1879,Ford Focus 1.5 EcoBoost ST-Line 5dr Auto,1.5,2017,25250,11125,www.theaa.com/used-cars/cardetails/137-642750
1880,Ford Focus 1.0 EcoBoost Hybrid mHEV 155 Active X Vign Ed 5dr,1.0,2020,1354,25500,www.theaa.com/used-cars/cardetails/137-642589
1881,Ford Focus 1.0 EcoBoost 125 Active Auto 5dr,1.0,2020,610,17995,www.theaa.com/used-cars/cardetails/137-642451
1882,Ford Focus 1.0 EcoBoost 125 Zetec 5dr,1.0,2019,22162,12990,www.theaa.com/used-cars/cardetails/14-2596327
1883,Ford Focus 1.0 EcoBoost 125 Zetec 5dr,1.0,2019,8727,13800,www.theaa.com/used-cars/cardetails/14-2596325
1884,FORD FOCUS 1.0 Ecoboost 125 Zetec 5Dr,1.0,2018,26644,11599,www.theaa.com/used-cars/cardetails/23-95509
1885,Ford Focus 1.0 EcoBoost 125 Titanium 5dr Auto,1.0,2020,10,17970,www.theaa.com/used-cars/cardetails/137-641641
1886,FORD FOCUS 1.5 Ecoblue 120 St-Line X 5Dr Auto,1.5,2020,1432,19699,www.theaa.com/used-cars/cardetails/23-95151
1887,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2019,15404,15995,www.theaa.com/used-cars/cardetails/137-642073
1888,Ford Focus Estate Active X 1.5 Tdci 120PS Auto,1.5,2020,3550,20000,www.theaa.com/used-cars/cardetails/14-2595748
1889,FORD FOCUS 1.0 Ecoboost 125 Titanium 5Dr,1.0,2019,11645,13245,www.theaa.com/used-cars/cardetails/23-95140
1890,FORD FOCUS 1.0 Ecoboost 125 St-Line Nav 5Dr,1.0,2020,7650,14699,www.theaa.com/used-cars/cardetails/23-95135
1891,Ford Focus 1.5 EcoBlue 120 Active X 5dr,1.5,2019,12000,16489,www.theaa.com/used-cars/cardetails/137-640129
1892,Ford Focus 1.5 EcoBlue 120 Zetec 5dr,1.5,2020,4000,15998,www.theaa.com/used-cars/cardetails/137-639890
1893,Ford Focus 1.5 EcoBlue 120 ST-Line X 5dr,1.5,2020,2800,17998,www.theaa.com/used-cars/cardetails/137-639889
1894,Ford Focus 1.5 EcoBlue 120 Active 5dr,1.5,2020,5000,17489,www.theaa.com/used-cars/cardetails/137-639886
1895,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 Active Edition 5dr,1.0,2020,3500,17489,www.theaa.com/used-cars/cardetails/137-639885
1896,Ford Focus 1.5 Ecoblue 120 Zetec 5Dr,1.5,2019,7500,14489,www.theaa.com/used-cars/cardetails/137-639884
1897,Ford Focus 1.5 Ecoblue 120 Titanium 5Dr,1.5,2019,7000,14989,www.theaa.com/used-cars/cardetails/137-639883
1898,Ford Focus 1.0 Ecoboost 125 Active 5Dr,1.0,2019,5000,15489,www.theaa.com/used-cars/cardetails/137-639504
1899,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr,1.0,2020,10,18200,www.theaa.com/used-cars/cardetails/137-639164
1900,FORD FOCUS 1.5 ZETEC EDITION TDCI 5DR 1 OWNER 118 BHP + SAT NAV + 1 OWNER +,1.5,2018,29987,9720,www.theaa.com/used-cars/cardetails/59-651013
1901,Ford Focus 1.0 EcoBoost 125 Zetec Edition 5dr Hatchback,1.0,2017,58755,7431,www.theaa.com/used-cars/cardetails/10-1142901
1902,Ford Focus 5Dr Titanium 1.0 125PS,1.0,2018,32179,9699,www.theaa.com/used-cars/cardetails/14-2595269
1903,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2019,11011,13875,www.theaa.com/used-cars/cardetails/137-639784
1904,Ford Focus 2.0 TDCi 185 ST-3 5dr,2.0,2018,15509,17995,www.theaa.com/used-cars/cardetails/137-638983
1905,Ford Focus 2.0 TDCi 185 ST-3 5dr,2.0,2018,8972,18991,www.theaa.com/used-cars/cardetails/137-638681
1906,Ford Focus  1.5 L   EcoBoost Active X Est 6Spd 150PS,1.5,2019,1090,18999,www.theaa.com/used-cars/cardetails/7-341529
1907,Ford Focus  1.5 TDCi S6 (Diesel) ST-Line 5dr 6Spd 120PS,1.5,2018,21852,11799,www.theaa.com/used-cars/cardetails/7-341528
1908,Ford Focus  1.5 L   EcoBlue Active X 5dr 6Spd 120PS,1.5,2020,5428,18499,www.theaa.com/used-cars/cardetails/7-341527
1909,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2017,37551,10000,www.theaa.com/used-cars/cardetails/37-2959589
1910,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2017,37551,10000,www.theaa.com/used-cars/cardetails/37-2959553
1911,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2017,37551,10000,www.theaa.com/used-cars/cardetails/37-2959527
1912,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2017,37551,10000,www.theaa.com/used-cars/cardetails/37-2959475
1913,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2017,37551,10000,www.theaa.com/used-cars/cardetails/37-2959430
1914,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2017,37551,10000,www.theaa.com/used-cars/cardetails/37-2959346
1915,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2017,37551,10000,www.theaa.com/used-cars/cardetails/37-2958896
1916,Ford FOCUS ACTIVE 'X' ESTATE 1 VIGNALE,0.0,2020,5000,26995,www.theaa.com/used-cars/cardetails/10-1142911
1917,Ford Focus 1.5 EcoBlue 120 Titanium X 5dr,1.5,2020,531,16995,www.theaa.com/used-cars/cardetails/137-638173
1918,Ford Focus 1.0T EcoBoost Zetec Edition Auto (s/s) 5dr,1.0,2017,36821,8495,www.theaa.com/used-cars/cardetails/6-1779690
1919,"FORD FOCUS ST 2.3 ECOBOOST 5DR 280 BHP, PERFORMANCE PACK",2.3,2020,3150,24950,www.theaa.com/used-cars/cardetails/59-650862
1920,Ford Focus 1.0i Turbo EcoBoost (125 PS) Titanium s/s 5dr Hatc,1.0,2018,20286,10690,www.theaa.com/used-cars/cardetails/14-2594779
1921,Ford Focus 1.0 EcoBoost 125 Titanium 5dr Auto,1.0,2018,24700,13295,www.theaa.com/used-cars/cardetails/137-638245
1922,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2018,14897,13481,www.theaa.com/used-cars/cardetails/137-637753
